"","X","word","sentiment"
"10821",10821,"salient","positive"
"10822",10822,"saliva","anticipation"
"10823",10823,"sally","surprise"
"10824",10824,"saloon","anger"
"10825",10825,"salutary","joy"
"10826",10826,"salutary","positive"
"10827",10827,"salutary","trust"
"10828",10828,"salute","joy"
"10829",10829,"salute","positive"
"10830",10830,"salvation","anticipation"
"10831",10831,"salvation","joy"
"10832",10832,"salvation","positive"
"10833",10833,"salvation","trust"
"10834",10834,"salve","positive"
"10835",10835,"samurai","fear"
"10836",10836,"samurai","positive"
"10837",10837,"sanctification","joy"
"10838",10838,"sanctification","positive"
"10839",10839,"sanctification","trust"
"10840",10840,"sanctify","anticipation"
"10841",10841,"sanctify","joy"
"10842",10842,"sanctify","positive"
"10843",10843,"sanctify","sadness"
"10844",10844,"sanctify","surprise"
"10845",10845,"sanctify","trust"
"10846",10846,"sanctuary","anticipation"
"10847",10847,"sanctuary","joy"
"10848",10848,"sanctuary","positive"
"10849",10849,"sanctuary","trust"
"10850",10850,"sanguine","positive"
"10851",10851,"sanitary","positive"
"10852",10852,"sap","negative"
"10853",10853,"sap","sadness"
"10854",10854,"sappy","trust"
"10855",10855,"sarcasm","anger"
"10856",10856,"sarcasm","disgust"
"10857",10857,"sarcasm","negative"
"10858",10858,"sarcasm","sadness"
"10859",10859,"sarcoma","fear"
"10860",10860,"sarcoma","negative"
"10861",10861,"sarcoma","sadness"
"10862",10862,"sardonic","negative"
"10863",10863,"satanic","anger"
"10864",10864,"satanic","negative"
"10865",10865,"satin","positive"
"10866",10866,"satisfactorily","positive"
"10867",10867,"satisfied","joy"
"10868",10868,"satisfied","positive"
"10869",10869,"saturated","disgust"
"10870",10870,"saturated","negative"
"10871",10871,"savage","anger"
"10872",10872,"savage","fear"
"10873",10873,"savage","negative"
"10874",10874,"savagery","anger"
"10875",10875,"savagery","fear"
"10876",10876,"savagery","negative"
"10877",10877,"save","joy"
"10878",10878,"save","positive"
"10879",10879,"save","trust"
"10880",10880,"savings","positive"
"10881",10881,"savor","anticipation"
"10882",10882,"savor","disgust"
"10883",10883,"savor","joy"
"10884",10884,"savor","positive"
"10885",10885,"savor","sadness"
"10886",10886,"savor","trust"
"10887",10887,"savory","positive"
"10888",10888,"savvy","positive"
"10889",10889,"scab","negative"
"10890",10890,"scaffold","fear"
"10891",10891,"scaffold","negative"
"10892",10892,"scalpel","fear"
"10893",10893,"scalpel","negative"
"10894",10894,"scaly","negative"
"10895",10895,"scandal","fear"
"10896",10896,"scandal","negative"
"10897",10897,"scandalous","anger"
"10898",10898,"scandalous","negative"
"10899",10899,"scanty","negative"
"10900",10900,"scapegoat","anger"
"10901",10901,"scapegoat","fear"
"10902",10902,"scapegoat","negative"
"10903",10903,"scar","anger"
"10904",10904,"scar","disgust"
"10905",10905,"scar","fear"
"10906",10906,"scar","negative"
"10907",10907,"scar","sadness"
"10908",10908,"scarce","fear"
"10909",10909,"scarce","negative"
"10910",10910,"scarce","sadness"
"10911",10911,"scarcely","negative"
"10912",10912,"scarcely","sadness"
"10913",10913,"scarcity","anger"
"10914",10914,"scarcity","fear"
"10915",10915,"scarcity","negative"
"10916",10916,"scarcity","sadness"
"10917",10917,"scare","anger"
"10918",10918,"scare","anticipation"
"10919",10919,"scare","fear"
"10920",10920,"scare","negative"
"10921",10921,"scare","surprise"
"10922",10922,"scarecrow","fear"
"10923",10923,"scarecrow","negative"
"10924",10924,"scarecrow","positive"
"10925",10925,"scavenger","negative"
"10926",10926,"sceptical","trust"
"10927",10927,"scheme","negative"
"10928",10928,"schism","anger"
"10929",10929,"schism","negative"
"10930",10930,"schizophrenia","anger"
"10931",10931,"schizophrenia","disgust"
"10932",10932,"schizophrenia","fear"
"10933",10933,"schizophrenia","negative"
"10934",10934,"schizophrenia","sadness"
"10935",10935,"scholar","positive"
"10936",10936,"scholarship","joy"
"10937",10937,"scholarship","positive"
"10938",10938,"school","trust"
"10939",10939,"sciatica","negative"
"10940",10940,"scientific","positive"
"10941",10941,"scientific","trust"
"10942",10942,"scientist","anticipation"
"10943",10943,"scientist","positive"
"10944",10944,"scientist","trust"
"10945",10945,"scintilla","positive"
"10946",10946,"scoff","anger"
"10947",10947,"scoff","disgust"
"10948",10948,"scoff","negative"
"10949",10949,"scold","anger"
"10950",10950,"scold","disgust"
"10951",10951,"scold","fear"
"10952",10952,"scold","negative"
"10953",10953,"scold","sadness"
"10954",10954,"scolding","anger"
"10955",10955,"scolding","negative"
"10956",10956,"scorching","anger"
"10957",10957,"scorching","negative"
"10958",10958,"score","anticipation"
"10959",10959,"score","joy"
"10960",10960,"score","positive"
"10961",10961,"score","surprise"
"10962",10962,"scorn","anger"
"10963",10963,"scorn","negative"
"10964",10964,"scorpion","anger"
"10965",10965,"scorpion","disgust"
"10966",10966,"scorpion","fear"
"10967",10967,"scorpion","negative"
"10968",10968,"scorpion","surprise"
"10969",10969,"scotch","negative"
"10970",10970,"scoundrel","anger"
"10971",10971,"scoundrel","disgust"
"10972",10972,"scoundrel","fear"
"10973",10973,"scoundrel","negative"
"10974",10974,"scoundrel","trust"
"10975",10975,"scourge","anger"
"10976",10976,"scourge","fear"
"10977",10977,"scourge","negative"
"10978",10978,"scourge","sadness"
"10979",10979,"scrambling","negative"
"10980",10980,"scrapie","anger"
"10981",10981,"scrapie","fear"
"10982",10982,"scrapie","negative"
"10983",10983,"scrapie","sadness"
"10984",10984,"scream","anger"
"10985",10985,"scream","disgust"
"10986",10986,"scream","fear"
"10987",10987,"scream","negative"
"10988",10988,"scream","surprise"
"10989",10989,"screaming","anger"
"10990",10990,"screaming","disgust"
"10991",10991,"screaming","fear"
"10992",10992,"screaming","negative"
"10993",10993,"screech","fear"
"10994",10994,"screech","negative"
"10995",10995,"screech","surprise"
"10996",10996,"screwed","anger"
"10997",10997,"screwed","negative"
"10998",10998,"scribe","positive"
"10999",10999,"scrimmage","negative"
"11000",11000,"scrimmage","surprise"
"11001",11001,"script","positive"
"11002",11002,"scripture","trust"
"11003",11003,"scrub","disgust"
"11004",11004,"scrub","negative"
"11005",11005,"scrumptious","positive"
"11006",11006,"scrutinize","anticipation"
"11007",11007,"scrutinize","negative"
"11008",11008,"scrutiny","negative"
"11009",11009,"sculpture","positive"
"11010",11010,"scum","disgust"
"11011",11011,"scum","negative"
"11012",11012,"sea","positive"
"11013",11013,"seal","positive"
"11014",11014,"seal","trust"
"11015",11015,"seals","trust"
"11016",11016,"sear","negative"
"11017",11017,"seasoned","positive"
"11018",11018,"secession","negative"
"11019",11019,"secluded","negative"
"11020",11020,"secluded","sadness"
"11021",11021,"seclusion","fear"
"11022",11022,"seclusion","negative"
"11023",11023,"seclusion","positive"
"11024",11024,"secondhand","negative"
"11025",11025,"secrecy","surprise"
"11026",11026,"secrecy","trust"
"11027",11027,"secret","trust"
"11028",11028,"secretariat","positive"
"11029",11029,"secrete","disgust"
"11030",11030,"secretion","disgust"
"11031",11031,"secretion","negative"
"11032",11032,"secretive","negative"
"11033",11033,"sectarian","anger"
"11034",11034,"sectarian","fear"
"11035",11035,"sectarian","negative"
"11036",11036,"secular","anticipation"
"11037",11037,"securities","trust"
"11038",11038,"sedition","anger"
"11039",11039,"sedition","negative"
"11040",11040,"sedition","sadness"
"11041",11041,"seduce","negative"
"11042",11042,"seduction","negative"
"11043",11043,"seductive","anticipation"
"11044",11044,"seek","anticipation"
"11045",11045,"segregate","anger"
"11046",11046,"segregate","disgust"
"11047",11047,"segregate","negative"
"11048",11048,"segregate","sadness"
"11049",11049,"segregated","negative"
"11050",11050,"seize","fear"
"11051",11051,"seize","negative"
"11052",11052,"seizure","fear"
"11053",11053,"selfish","anger"
"11054",11054,"selfish","disgust"
"11055",11055,"selfish","negative"
"11056",11056,"selfishness","negative"
"11057",11057,"senate","trust"
"11058",11058,"senile","fear"
"11059",11059,"senile","negative"
"11060",11060,"senile","sadness"
"11061",11061,"seniority","positive"
"11062",11062,"seniority","trust"
"11063",11063,"sensational","joy"
"11064",11064,"sensational","positive"
"11065",11065,"sense","positive"
"11066",11066,"senseless","anger"
"11067",11067,"senseless","disgust"
"11068",11068,"senseless","fear"
"11069",11069,"senseless","negative"
"11070",11070,"senseless","sadness"
"11071",11071,"senseless","surprise"
"11072",11072,"sensibility","positive"
"11073",11073,"sensibly","positive"
"11074",11074,"sensual","anticipation"
"11075",11075,"sensual","joy"
"11076",11076,"sensual","negative"
"11077",11077,"sensual","positive"
"11078",11078,"sensual","surprise"
"11079",11079,"sensual","trust"
"11080",11080,"sensuality","anticipation"
"11081",11081,"sensuality","joy"
"11082",11082,"sensuality","positive"
"11083",11083,"sensuous","joy"
"11084",11084,"sensuous","positive"
"11085",11085,"sentence","anger"
"11086",11086,"sentence","anticipation"
"11087",11087,"sentence","disgust"
"11088",11088,"sentence","fear"
"11089",11089,"sentence","negative"
"11090",11090,"sentence","sadness"
"11091",11091,"sentimental","positive"
"11092",11092,"sentimentality","positive"
"11093",11093,"sentinel","positive"
"11094",11094,"sentinel","trust"
"11095",11095,"sentry","trust"
"11096",11096,"separatist","anger"
"11097",11097,"separatist","disgust"
"11098",11098,"separatist","negative"
"11099",11099,"sepsis","fear"
"11100",11100,"sepsis","negative"
"11101",11101,"sepsis","sadness"
"11102",11102,"septic","disgust"
"11103",11103,"septic","negative"
"11104",11104,"sequel","anticipation"
"11105",11105,"sequestration","negative"
"11106",11106,"sequestration","sadness"
"11107",11107,"serene","negative"
"11108",11108,"serene","trust"
"11109",11109,"serenity","anticipation"
"11110",11110,"serenity","joy"
"11111",11111,"serenity","positive"
"11112",11112,"serenity","trust"
"11113",11113,"serial","anticipation"
"11114",11114,"series","trust"
"11115",11115,"seriousness","fear"
"11116",11116,"seriousness","sadness"
"11117",11117,"sermon","positive"
"11118",11118,"sermon","trust"
"11119",11119,"serpent","disgust"
"11120",11120,"serpent","fear"
"11121",11121,"serpent","negative"
"11122",11122,"serum","positive"
"11123",11123,"servant","negative"
"11124",11124,"servant","trust"
"11125",11125,"serve","negative"
"11126",11126,"serve","trust"
"11127",11127,"servile","disgust"
"11128",11128,"servile","fear"
"11129",11129,"servile","negative"
"11130",11130,"servile","sadness"
"11131",11131,"servitude","negative"
"11132",11132,"setback","negative"
"11133",11133,"setback","sadness"
"11134",11134,"settlor","fear"
"11135",11135,"settlor","positive"
"11136",11136,"sever","negative"
"11137",11137,"severance","sadness"
"11138",11138,"sewage","disgust"
"11139",11139,"sewage","negative"
"11140",11140,"sewer","disgust"
"11141",11141,"sewerage","disgust"
"11142",11142,"sewerage","negative"
"11143",11143,"sex","anticipation"
"11144",11144,"sex","joy"
"11145",11145,"sex","positive"
"11146",11146,"sex","trust"
"11147",11147,"shabby","disgust"
"11148",11148,"shabby","negative"
"11149",11149,"shack","disgust"
"11150",11150,"shack","negative"
"11151",11151,"shack","sadness"
"11152",11152,"shackle","anger"
"11153",11153,"shackle","anticipation"
"11154",11154,"shackle","disgust"
"11155",11155,"shackle","fear"
"11156",11156,"shackle","negative"
"11157",11157,"shackle","sadness"
"11158",11158,"shady","fear"
"11159",11159,"shady","negative"
"11160",11160,"shaking","fear"
"11161",11161,"shaking","negative"
"11162",11162,"shaky","anger"
"11163",11163,"shaky","anticipation"
"11164",11164,"shaky","fear"
"11165",11165,"shaky","negative"
"11166",11166,"sham","anger"
"11167",11167,"sham","disgust"
"11168",11168,"sham","negative"
"11169",11169,"shambles","negative"
"11170",11170,"shame","disgust"
"11171",11171,"shame","fear"
"11172",11172,"shame","negative"
"11173",11173,"shame","sadness"
"11174",11174,"shameful","negative"
"11175",11175,"shameful","sadness"
"11176",11176,"shameless","disgust"
"11177",11177,"shameless","negative"
"11178",11178,"shanghai","disgust"
"11179",11179,"shanghai","fear"
"11180",11180,"shanghai","negative"
"11181",11181,"shank","fear"
"11182",11182,"shape","positive"
"11183",11183,"shapely","positive"
"11184",11184,"share","anticipation"
"11185",11185,"share","joy"
"11186",11186,"share","positive"
"11187",11187,"share","trust"
"11188",11188,"shark","negative"
"11189",11189,"sharpen","anger"
"11190",11190,"sharpen","anticipation"
"11191",11191,"shatter","anger"
"11192",11192,"shatter","fear"
"11193",11193,"shatter","negative"
"11194",11194,"shatter","sadness"
"11195",11195,"shatter","surprise"
"11196",11196,"shattered","negative"
"11197",11197,"shattered","sadness"
"11198",11198,"shed","negative"
"11199",11199,"shell","anger"
"11200",11200,"shell","fear"
"11201",11201,"shell","negative"
"11202",11202,"shell","sadness"
"11203",11203,"shell","surprise"
"11204",11204,"shelter","positive"
"11205",11205,"shelter","trust"
"11206",11206,"shelved","negative"
"11207",11207,"shepherd","positive"
"11208",11208,"shepherd","trust"
"11209",11209,"sheriff","trust"
"11210",11210,"shine","positive"
"11211",11211,"shining","anticipation"
"11212",11212,"shining","joy"
"11213",11213,"shining","positive"
"11214",11214,"ship","anticipation"
"11215",11215,"shipwreck","fear"
"11216",11216,"shipwreck","negative"
"11217",11217,"shipwreck","sadness"
"11218",11218,"shit","anger"
"11219",11219,"shit","disgust"
"11220",11220,"shit","negative"
"11221",11221,"shiver","anger"
"11222",11222,"shiver","anticipation"
"11223",11223,"shiver","fear"
"11224",11224,"shiver","negative"
"11225",11225,"shiver","sadness"
"11226",11226,"shock","anger"
"11227",11227,"shock","fear"
"11228",11228,"shock","negative"
"11229",11229,"shock","surprise"
"11230",11230,"shockingly","surprise"
"11231",11231,"shoddy","anger"
"11232",11232,"shoddy","disgust"
"11233",11233,"shoddy","negative"
"11234",11234,"shoot","anger"
"11235",11235,"shoot","fear"
"11236",11236,"shoot","negative"
"11237",11237,"shooter","fear"
"11238",11238,"shooting","anger"
"11239",11239,"shooting","fear"
"11240",11240,"shooting","negative"
"11241",11241,"shopkeeper","trust"
"11242",11242,"shoplifting","anger"
"11243",11243,"shoplifting","disgust"
"11244",11244,"shoplifting","negative"
"11245",11245,"shopping","anticipation"
"11246",11246,"shopping","joy"
"11247",11247,"shopping","positive"
"11248",11248,"shopping","surprise"
"11249",11249,"shopping","trust"
"11250",11250,"shortage","anger"
"11251",11251,"shortage","fear"
"11252",11252,"shortage","negative"
"11253",11253,"shortage","sadness"
"11254",11254,"shortcoming","negative"
"11255",11255,"shortly","anticipation"
"11256",11256,"shot","anger"
"11257",11257,"shot","fear"
"11258",11258,"shot","negative"
"11259",11259,"shot","sadness"
"11260",11260,"shot","surprise"
"11261",11261,"shoulder","positive"
"11262",11262,"shoulder","trust"
"11263",11263,"shout","anger"
"11264",11264,"shout","surprise"
"11265",11265,"shove","anger"
"11266",11266,"shove","negative"
"11267",11267,"show","trust"
"11268",11268,"showy","negative"
"11269",11269,"shrapnel","fear"
"11270",11270,"shrewd","positive"
"11271",11271,"shriek","anger"
"11272",11272,"shriek","fear"
"11273",11273,"shriek","negative"
"11274",11274,"shriek","sadness"
"11275",11275,"shriek","surprise"
"11276",11276,"shrill","anger"
"11277",11277,"shrill","fear"
"11278",11278,"shrill","negative"
"11279",11279,"shrill","surprise"
"11280",11280,"shrink","fear"
"11281",11281,"shrink","negative"
"11282",11282,"shrink","sadness"
"11283",11283,"shroud","sadness"
"11284",11284,"shrunk","negative"
"11285",11285,"shudder","fear"
"11286",11286,"shudder","negative"
"11287",11287,"shun","anger"
"11288",11288,"shun","disgust"
"11289",11289,"shun","negative"
"11290",11290,"shun","sadness"
"11291",11291,"sib","trust"
"11292",11292,"sick","disgust"
"11293",11293,"sick","negative"
"11294",11294,"sick","sadness"
"11295",11295,"sickening","anger"
"11296",11296,"sickening","disgust"
"11297",11297,"sickening","fear"
"11298",11298,"sickening","negative"
"11299",11299,"sickening","sadness"
"11300",11300,"sickly","disgust"
"11301",11301,"sickly","negative"
"11302",11302,"sickly","sadness"
"11303",11303,"sickness","disgust"
"11304",11304,"sickness","fear"
"11305",11305,"sickness","negative"
"11306",11306,"sickness","sadness"
"11307",11307,"signature","trust"
"11308",11308,"signify","anticipation"
"11309",11309,"silk","positive"
"11310",11310,"silly","joy"
"11311",11311,"silly","negative"
"11312",11312,"simmer","anger"
"11313",11313,"simmer","anticipation"
"11314",11314,"simmering","anticipation"
"11315",11315,"simplify","anticipation"
"11316",11316,"simplify","joy"
"11317",11317,"simplify","positive"
"11318",11318,"simplify","surprise"
"11319",11319,"simplify","trust"
"11320",11320,"sin","anger"
"11321",11321,"sin","disgust"
"11322",11322,"sin","fear"
"11323",11323,"sin","negative"
"11324",11324,"sin","sadness"
"11325",11325,"sincere","positive"
"11326",11326,"sincere","trust"
"11327",11327,"sincerity","positive"
"11328",11328,"sinful","anger"
"11329",11329,"sinful","disgust"
"11330",11330,"sinful","fear"
"11331",11331,"sinful","negative"
"11332",11332,"sinful","sadness"
"11333",11333,"sing","anticipation"
"11334",11334,"sing","joy"
"11335",11335,"sing","positive"
"11336",11336,"sing","sadness"
"11337",11337,"sing","trust"
"11338",11338,"singly","positive"
"11339",11339,"singularly","surprise"
"11340",11340,"sinister","anger"
"11341",11341,"sinister","disgust"
"11342",11342,"sinister","fear"
"11343",11343,"sinister","negative"
"11344",11344,"sinner","anger"
"11345",11345,"sinner","disgust"
"11346",11346,"sinner","fear"
"11347",11347,"sinner","negative"
"11348",11348,"sinner","sadness"
"11349",11349,"sinning","disgust"
"11350",11350,"sinning","negative"
"11351",11351,"sir","positive"
"11352",11352,"sir","trust"
"11353",11353,"siren","fear"
"11354",11354,"siren","negative"
"11355",11355,"sissy","negative"
"11356",11356,"sisterhood","anger"
"11357",11357,"sisterhood","positive"
"11358",11358,"sisterhood","sadness"
"11359",11359,"sisterhood","surprise"
"11360",11360,"sisterhood","trust"
"11361",11361,"sizzle","anger"
"11362",11362,"skeptical","negative"
"11363",11363,"sketchy","negative"
"11364",11364,"skewed","anger"
"11365",11365,"skewed","anticipation"
"11366",11366,"skewed","negative"
"11367",11367,"skid","anger"
"11368",11368,"skid","fear"
"11369",11369,"skid","negative"
"11370",11370,"skid","sadness"
"11371",11371,"skilled","positive"
"11372",11372,"skillful","positive"
"11373",11373,"skillful","trust"
"11374",11374,"skip","negative"
"11375",11375,"skirmish","anger"
"11376",11376,"skirmish","negative"
"11377",11377,"sky","positive"
"11378",11378,"slack","negative"
"11379",11379,"slag","negative"
"11380",11380,"slam","anger"
"11381",11381,"slam","fear"
"11382",11382,"slam","negative"
"11383",11383,"slam","surprise"
"11384",11384,"slander","anger"
"11385",11385,"slander","disgust"
"11386",11386,"slander","negative"
"11387",11387,"slanderous","negative"
"11388",11388,"slap","anger"
"11389",11389,"slap","negative"
"11390",11390,"slap","surprise"
"11391",11391,"slash","anger"
"11392",11392,"slate","positive"
"11393",11393,"slaughter","anger"
"11394",11394,"slaughter","disgust"
"11395",11395,"slaughter","fear"
"11396",11396,"slaughter","negative"
"11397",11397,"slaughter","sadness"
"11398",11398,"slaughter","surprise"
"11399",11399,"slaughterhouse","anger"
"11400",11400,"slaughterhouse","disgust"
"11401",11401,"slaughterhouse","fear"
"11402",11402,"slaughterhouse","negative"
"11403",11403,"slaughterhouse","sadness"
"11404",11404,"slaughtering","anger"
"11405",11405,"slaughtering","disgust"
"11406",11406,"slaughtering","fear"
"11407",11407,"slaughtering","negative"
"11408",11408,"slaughtering","sadness"
"11409",11409,"slaughtering","surprise"
"11410",11410,"slave","anger"
"11411",11411,"slave","fear"
"11412",11412,"slave","negative"
"11413",11413,"slave","sadness"
"11414",11414,"slavery","anger"
"11415",11415,"slavery","disgust"
"11416",11416,"slavery","fear"
"11417",11417,"slavery","negative"
"11418",11418,"slavery","sadness"
"11419",11419,"slay","anger"
"11420",11420,"slay","negative"
"11421",11421,"slayer","anger"
"11422",11422,"slayer","disgust"
"11423",11423,"slayer","fear"
"11424",11424,"slayer","negative"
"11425",11425,"slayer","sadness"
"11426",11426,"slayer","surprise"
"11427",11427,"sleek","positive"
"11428",11428,"sleet","negative"
"11429",11429,"slender","positive"
"11430",11430,"slim","positive"
"11431",11431,"slime","disgust"
"11432",11432,"slimy","disgust"
"11433",11433,"slimy","negative"
"11434",11434,"slink","negative"
"11435",11435,"slip","negative"
"11436",11436,"slip","surprise"
"11437",11437,"slop","disgust"
"11438",11438,"slop","negative"
"11439",11439,"sloppy","disgust"
"11440",11440,"sloppy","negative"
"11441",11441,"sloth","disgust"
"11442",11442,"sloth","negative"
"11443",11443,"slouch","negative"
"11444",11444,"slough","negative"
"11445",11445,"slowness","negative"
"11446",11446,"sludge","disgust"
"11447",11447,"sludge","negative"
"11448",11448,"slug","disgust"
"11449",11449,"slug","negative"
"11450",11450,"sluggish","negative"
"11451",11451,"sluggish","sadness"
"11452",11452,"slum","disgust"
"11453",11453,"slum","negative"
"11454",11454,"slump","negative"
"11455",11455,"slump","sadness"
"11456",11456,"slur","anger"
"11457",11457,"slur","disgust"
"11458",11458,"slur","negative"
"11459",11459,"slur","sadness"
"11460",11460,"slush","disgust"
"11461",11461,"slush","negative"
"11462",11462,"slush","surprise"
"11463",11463,"slut","anger"
"11464",11464,"slut","disgust"
"11465",11465,"slut","negative"
"11466",11466,"sly","anger"
"11467",11467,"sly","disgust"
"11468",11468,"sly","fear"
"11469",11469,"sly","negative"
"11470",11470,"smack","anger"
"11471",11471,"smack","negative"
"11472",11472,"small","negative"
"11473",11473,"smash","anger"
"11474",11474,"smash","fear"
"11475",11475,"smash","negative"
"11476",11476,"smashed","negative"
"11477",11477,"smattering","negative"
"11478",11478,"smell","anger"
"11479",11479,"smell","disgust"
"11480",11480,"smell","negative"
"11481",11481,"smelling","disgust"
"11482",11482,"smelling","negative"
"11483",11483,"smile","joy"
"11484",11484,"smile","positive"
"11485",11485,"smile","surprise"
"11486",11486,"smile","trust"
"11487",11487,"smiling","joy"
"11488",11488,"smiling","positive"
"11489",11489,"smirk","negative"
"11490",11490,"smite","anger"
"11491",11491,"smite","fear"
"11492",11492,"smite","negative"
"11493",11493,"smite","sadness"
"11494",11494,"smith","trust"
"11495",11495,"smitten","positive"
"11496",11496,"smoker","negative"
"11497",11497,"smoothness","positive"
"11498",11498,"smother","anger"
"11499",11499,"smother","negative"
"11500",11500,"smudge","negative"
"11501",11501,"smug","negative"
"11502",11502,"smuggle","fear"
"11503",11503,"smuggle","negative"
"11504",11504,"smuggler","anger"
"11505",11505,"smuggler","disgust"
"11506",11506,"smuggler","fear"
"11507",11507,"smuggler","negative"
"11508",11508,"smuggling","negative"
"11509",11509,"smut","disgust"
"11510",11510,"smut","fear"
"11511",11511,"smut","negative"
"11512",11512,"snag","negative"
"11513",11513,"snag","surprise"
"11514",11514,"snags","negative"
"11515",11515,"snake","disgust"
"11516",11516,"snake","fear"
"11517",11517,"snake","negative"
"11518",11518,"snare","fear"
"11519",11519,"snare","negative"
"11520",11520,"snarl","anger"
"11521",11521,"snarl","disgust"
"11522",11522,"snarl","negative"
"11523",11523,"snarling","anger"
"11524",11524,"snarling","negative"
"11525",11525,"sneak","anger"
"11526",11526,"sneak","fear"
"11527",11527,"sneak","negative"
"11528",11528,"sneak","surprise"
"11529",11529,"sneaking","anticipation"
"11530",11530,"sneaking","fear"
"11531",11531,"sneaking","negative"
"11532",11532,"sneaking","trust"
"11533",11533,"sneer","anger"
"11534",11534,"sneer","disgust"
"11535",11535,"sneer","negative"
"11536",11536,"sneeze","disgust"
"11537",11537,"sneeze","negative"
"11538",11538,"sneeze","surprise"
"11539",11539,"snicker","positive"
"11540",11540,"snide","negative"
"11541",11541,"snob","negative"
"11542",11542,"snort","sadness"
"11543",11543,"soak","negative"
"11544",11544,"sob","negative"
"11545",11545,"sob","sadness"
"11546",11546,"sobriety","positive"
"11547",11547,"sobriety","trust"
"11548",11548,"sociable","positive"
"11549",11549,"socialism","disgust"
"11550",11550,"socialism","fear"
"11551",11551,"socialist","anger"
"11552",11552,"socialist","disgust"
"11553",11553,"socialist","fear"
"11554",11554,"socialist","negative"
"11555",11555,"socialist","sadness"
"11556",11556,"soil","disgust"
"11557",11557,"soil","negative"
"11558",11558,"soiled","disgust"
"11559",11559,"soiled","negative"
"11560",11560,"solace","positive"
"11561",11561,"soldier","anger"
"11562",11562,"soldier","positive"
"11563",11563,"soldier","sadness"
"11564",11564,"solid","positive"
"11565",11565,"solidarity","trust"
"11566",11566,"solidity","positive"
"11567",11567,"solidity","trust"
"11568",11568,"solution","positive"
"11569",11569,"solvency","positive"
"11570",11570,"somatic","negative"
"11571",11571,"somatic","surprise"
"11572",11572,"somber","negative"
"11573",11573,"somber","sadness"
"11574",11574,"sonar","anticipation"
"11575",11575,"sonar","positive"
"11576",11576,"sonata","positive"
"11577",11577,"sonnet","joy"
"11578",11578,"sonnet","positive"
"11579",11579,"sonnet","sadness"
"11580",11580,"sonorous","joy"
"11581",11581,"sonorous","positive"
"11582",11582,"soot","disgust"
"11583",11583,"soot","negative"
"11584",11584,"soothe","positive"
"11585",11585,"soothing","joy"
"11586",11586,"soothing","positive"
"11587",11587,"soothing","trust"
"11588",11588,"sorcery","anticipation"
"11589",11589,"sorcery","fear"
"11590",11590,"sorcery","negative"
"11591",11591,"sorcery","surprise"
"11592",11592,"sordid","anger"
"11593",11593,"sordid","disgust"
"11594",11594,"sordid","fear"
"11595",11595,"sordid","negative"
"11596",11596,"sordid","sadness"
"11597",11597,"sore","anger"
"11598",11598,"sore","negative"
"11599",11599,"sore","sadness"
"11600",11600,"sorely","negative"
"11601",11601,"sorely","sadness"
"11602",11602,"soreness","disgust"
"11603",11603,"soreness","negative"
"11604",11604,"soreness","sadness"
"11605",11605,"sorrow","fear"
"11606",11606,"sorrow","negative"
"11607",11607,"sorrow","sadness"
"11608",11608,"sorrowful","negative"
"11609",11609,"sorrowful","sadness"
"11610",11610,"sorter","positive"
"11611",11611,"sortie","fear"
"11612",11612,"sortie","negative"
"11613",11613,"soulless","disgust"
"11614",11614,"soulless","fear"
"11615",11615,"soulless","negative"
"11616",11616,"soulless","sadness"
"11617",11617,"soulmate","fear"
"11618",11618,"soulmate","negative"
"11619",11619,"soundness","anticipation"
"11620",11620,"soundness","joy"
"11621",11621,"soundness","positive"
"11622",11622,"soundness","trust"
"11623",11623,"soup","positive"
"11624",11624,"sour","disgust"
"11625",11625,"sour","negative"
"11626",11626,"sovereign","trust"
"11627",11627,"spa","anticipation"
"11628",11628,"spa","joy"
"11629",11629,"spa","positive"
"11630",11630,"spa","surprise"
"11631",11631,"spa","trust"
"11632",11632,"spacious","positive"
"11633",11633,"spaniel","joy"
"11634",11634,"spaniel","positive"
"11635",11635,"spaniel","trust"
"11636",11636,"spank","anger"
"11637",11637,"spank","fear"
"11638",11638,"spank","negative"
"11639",11639,"spank","sadness"
"11640",11640,"spanking","anger"
"11641",11641,"sparkle","anticipation"
"11642",11642,"sparkle","joy"
"11643",11643,"sparkle","positive"
"11644",11644,"sparkle","surprise"
"11645",11645,"spasm","fear"
"11646",11646,"spasm","negative"
"11647",11647,"spat","anger"
"11648",11648,"spat","negative"
"11649",11649,"spear","anger"
"11650",11650,"spear","anticipation"
"11651",11651,"spear","fear"
"11652",11652,"spear","negative"
"11653",11653,"special","joy"
"11654",11654,"special","positive"
"11655",11655,"specialist","trust"
"11656",11656,"specialize","trust"
"11657",11657,"specie","positive"
"11658",11658,"speck","disgust"
"11659",11659,"speck","negative"
"11660",11660,"spectacle","negative"
"11661",11661,"spectacle","positive"
"11662",11662,"spectacular","anticipation"
"11663",11663,"spectacular","surprise"
"11664",11664,"specter","fear"
"11665",11665,"specter","negative"
"11666",11666,"specter","sadness"
"11667",11667,"spectral","negative"
"11668",11668,"speculation","fear"
"11669",11669,"speculation","negative"
"11670",11670,"speculation","sadness"
"11671",11671,"speculative","anticipation"
"11672",11672,"speech","positive"
"11673",11673,"speedy","positive"
"11674",11674,"spelling","positive"
"11675",11675,"spent","negative"
"11676",11676,"spew","disgust"
"11677",11677,"spice","positive"
"11678",11678,"spider","disgust"
